reviewContent,label,rating
"packing unit meski hanya pakai bubble+plastik tapi setelah unboxing unit utuh dalam kondisi baik&mulus. restart windows lambat (belum dioprek/setup lagi). Ada satu yang kurang lengkap: tidak ada bawaan sleeve apalagi tas laptop, jadi harus beli sendiri. Comms wifi & i-net lancar ngaciir....tapi juga ada pe-er lagi: partisi hd etc...etc...  btw: laptop nyang ini nih.....mantul. Ada tapi-nya: ternyata Sellernya BUKAN DeL Indonesia tapi YOLORI (padahal dengan harga yang lebih dari Seller yang Yolori benerannya) dan Ternyata Window 10 SL 64 bit-nya TIDAK ADA STICKER ASLI yang MELEKAT (biasanya di Cover belakang/bawah laptop).",negative,3
Pengirimn cept..belum sempt di coba,positive,4
"barang cepat banget sampai nya, beli hari ini lusa sudah sampai. beli 2 diantar jne pakai mobil. mantuuuul gambar pun jernih",positive,5
"mantul barang orisinal, moga bisa langganan",positive,5
"Kalau diperhatikan sepertinya ini bukan original, soalnya bahannya beda dengan yang benar-benar original. Tapi kualitas produk baik, belum dicoba apakah kapasitasnya bisa sampai penuh atau tidak.",positive,4
Pengiriman lama,positive,5
Pengiriman cepat no lecet lecet,positive,5
Cara pembayaran dengan cicilan,positive,5
"mantap, semogA berkah",positive,5
ini memang enggak pakai adfattor lancung colok ya mas,negative,3
"Barang sesuai, pengiriman cepat, bonus tidak sesuai, sejauh ini biasa saja",negative,3
"beli 9 sept sampai 2 minggu kemudian tanpa packing kayu.Pemakaian 1 bulan system smart tv rusak enggak bisa diakses,telp ke CS Cooca bilangnya sedang mencari solusi software yang entah sampai kapan.Jadi sekarang fungsinya hanya buat menonton tv doang.Mau diretur toh percuma systemnya pasti bakal rusak lagi.Jadi menyesal beli",negative,3
Tidak berfungsi,positive,4
Tidak sesui dengan gambar iklan..bekas pula,negative,3
benar enggak tuh ful hd.biasanya 32 ini itu masih HD,negative,1
Barang nya bagus.pengiriman super kilat dan murah....saya pesan tanggal 30/01/2018 jam 3 sore eh tanggal 31/01/2018 jam 10 sudah nyampek barang nya...tapi satu sih kurir nya agak jutek jadi saya kasih bintang 4 dulu saja lah....,positive,5
"Maaf baru sempat review.  Secara umum cukup puas dengan layanan penjual. Packing bagus, rapi dan aman. Fisik barang sesuai gambar dan ulasan yang ada di website, hanya saya mis-informasi saja karena ternyata HD External WD ini enggak dapat sarungnya.  Overal, saya rekomendasi sellernya. Thanks dan tingkatkan selalu pelayanannya, Sukses!!",positive,5
"Kondisi barang baik, pengiriman cepat, harga bersahabat, dan yang penting gratis ongkir..",positive,5
data yang dipindah langsung Eror enggak kebuka lagi.. file hilang semua.. terimakasih telah menghilangkan semua file saya... !wajah_netral! lain kali mohon di uji coba dulu barang berfungsi baik. atau tidak sebelum dikirim ke pembeli..,negative,1
"Flashdisk nya enggak kebaca di komputer gan, malah tiap di buka diminta untuk di format terus, bagaimana nih!!??",negative,1
"Baru order kemarin siang, besoknya sudah datang. Pengiriman cepat, packing juga rapi dan aman. Terima kasih Lazada.",positive,5
"Pengiriman agak lama (7 hari) tapi masih wajarlah. Barang diterima dalam kondisi baik, packing rapi, unit seperti pada display. setelah saya format (ntfs) diperoleh 14.4 GB. Overal OK.",positive,4
mending jangan,negative,1
"Beli pas Harbolnas, 2,9x....worthed lah, sayang packingnya hanya pakai buble wrap....enggak ditambahi kayu...untung aman dan enggak rusak. Pengeriman yang lumayan lebih dari >7 hari",positive,4
realpict,positive,5
barang sampai di test hidup power langsung mati....barang rusak dijual,negative,1
"Barang nya sudah sampai,  kurir nya juga ramah.  Tapi usb nya enggak cocok sama hp nya,  jadi enggak bisa menyimpan foto....",negative,3
kualitas gambar & suaranya mantap..,positive,5
"Barang bagus, harga murah, sesuai deskripsi deh, pengiriman juga cepat, thanks seller dan lazada",positive,5
"katanya pakai packing kayu, tapi ternyata hanya pakai buble rap saja.. saya kecewa!!  yang dikirim itu barang jutaan, bukan cuma ratusan ribu, saya sih belum cek nyala atau ada yang lecet dari pengiriman, karena saya kirim ke tegal.. saya posisi di jakarta.  kalo ada apa-apa yang sangat kecewa!!  tunggu saya cek dulu bos!!!",negative,1
"barang ok ,, pengiriman super cepat",positive,5
"bagus, sesuai pesanan.",positive,5
"paket diterima baik, kurir baik, TAPI PAS DI pakai FLASHDISK NYA SUNGGUH AMAT BURUK KUALITASNYA....PARAH SEKALI.. KAPASITAS 32GB TAPI MAU COPY FILE 7GB EH REPORTNYA TIDAK CUKUP SPACE!!!",negative,1
kenapa pesanan saya mostnya tidak dikasih..saya merasa rugi...,negative,1
ternyata barangnya enggak bagus...enggak bisa save data...kalo jual jangan barang jelek dong,negative,1
"Packing bagus, hanya saja bonus OTG ada yang enggak jalan alias rusak, untung beli 4 biji rusak 1, enggak apa apa laaah",positive,5
"Barang cepat sampai , barang ok",positive,5
"bareng sudah diterima. masih segel, product oke walaupun bonus di tukar. Thank Lazada & Kenkez.",positive,4
Tulisannya 64GB tapi isinya cuma 16GB..!wajah_bosan!,negative,1
Sangat PUAS... ✌,positive,5
Otgnya doang yang jelek,negative,3
parah produk goblok,negative,1
barang sudah di terima.... mantap....,positive,5
"Bagaimana....... Caranya nyicil, terus apakah pakai syarat2 begitu",negative,2
OTG desain mewah ya sandisk ini,positive,5
mantab.. tanpa basa basi langsung order dan 2 hari sudah sampai. thanks,positive,5
ini dapat bracket enggak ya???,negative,3
Di depaan discription nya 48 inch tapi krterangan kok 24 inch mana nih yang benar,negative,1
Tolong pemberitahuanya kapan ada lagi?,negative,3
"barang sudah saya terima tapi flashdisk hanya 2 gb, sedang yang ditawarkan 64 gb dan tertulis dicover flashdisk juga 64 gb..",negative,2
mudah-mudahan seperti ini terus 9.999,positive,5
"Untung ada layanan bayar di tempat,  soalnya ane paling malas kalau pakai transfer2an.thanx lazada.",positive,5
"Bagus, cepat dan puas",negative,3
"Pengiriman ok,cuma kurang presisi saja di del latitude ku",negative,3
"pengiriman cepat,, dan aman,, mntab pokoknya pas dapat flash sale",positive,5
Pulpen kelihatan elegan dan semua lampu berfungsi dengan baik.,positive,4
Barang diretur karena tidak berfungsi port antena TV nya,negative,1
coba ongkirnya kurangi dikit dong jangan ongkir lebih besar daripada harga barang saya enggak lihat harga deh kayanya ohiya makasi ya bagus banget barangnya orisinal suka deh,positive,4
"Error banget, musik enggak kebaca semua pas masuk ke mobil.",positive,5
"USB sudah diterima.. ketika mau pindahin data, tidak semua file bisa di save (ada keterangan WRITE PROTECTED). saya ingin memindahkan kembali data yang sudah masuk ke USB tapi tidak bisa. kemudian saya ingin save file yang sudah di edit tapi muncul keterangan WRITE PROTECTED.. ITU KENAPA ya? SAYA INGIN MENGEMBALIKAN..",negative,1
"flasdisk cacad file enggak suport video,jadi enggak kebaca. bisa kebuka enggak bisa ke baca file nya",negative,2
barang sudah keterima mantul habis,positive,5
Tv baru sesuai apec yang ditawarkan.,positive,5
Tidak sesuai harapan...dalam pikiran akan dapat dua pcs Namun tidak apa2lah.. Sesuai dengan harganya... Trimakasih lazada,negative,3
ini penutup depan nya bisa dibuka enggak? (this front cover can be opened?),negative,2
Pengrimn cepat. Tanks,positive,5
Produk jelek sudah saya chat seleer dibataljan eeeh malah dikirim bajingan barang jelek dijual ( penipuan). enggak spirtif.,negative,1
ok ok ok ok ok okok ok ok,positive,5
"Baru pakai 3 hari sudah rusak saja !!!! sok bad , mengecewakan !!!",negative,1
ini hoak waspada ini cuma 100mb selebih itu nyimpan pasti hilang,negative,1
kurir pengiriman kurang profesional,negative,3
mantap barangnya oke,positive,5
barangya berfungsi dengan baik.. kapasitas juga besar.. Cuma pas di colokin sering geser USB nya.. tidak klop dengan Casingy... tapi berfungsi baik,positive,5
Landing dengan mulus dan sehat,positive,5
keren.. cuma sehari langsung sampai..   Packing nya mantap..,positive,5
Tv bagus semoga awet,positive,5
flashdisk 2GB nya lucu pengirimannya cepat,positive,5
"barang sesuai dengan gambar kesalahan di saya yaitu salah baca saya kira 64GB eh ternyata 64MB, SANGAT KECEWA SEKALI DAN SANGAN MENYESAL BOLEH TUKAR enggak",negative,3
"flashdisk ok.banget,,,terima kasih!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!!jempol_ke_atas_warna_kulit_cerah!",positive,5
Barang bagus sesuai dengan gambar,positive,5
"barangnya sesuai dengan yang ada di gambar,pengiriman cepat dan bungkusan rapi",positive,5
"sampai lupa kapan beli ini, hehehe",positive,5
kalo produk lumayan lah kwalitas nya tapi cara pengirimannya enggak baik karena tidak packing kayu dan menurut saya kurang baik cara pengiriman nya,negative,1
"bagaimana cara tukar dengan yang bisa support usb, saya rela tambah uang asalkan tv nya bisa support usb",negative,1
Pengiriman cepat dan barang bagus,positive,5
Murah dan bagus,positive,4
"Alhamdulillah TV nya sampai dengan Selamat dikalimantan, tapi yang dikirim tidak sesuai pesanan saya Bagaimana ini",negative,2
Ada spot merah kecil di TV nya.,positive,5
oke banget...puaslah...,positive,5
"TV nya enggak bisa dinyalain, pas pertama  nyala tapi bberapa detik mati lagi, jadi enggak bisa dipakai. jadi bagaimana solusinya, , , apa bisa tuker lagi, , , garansinya bisa dipakai enggak, terus kemana servis centernya. . .",negative,2
"bareng sudah sampai. Akan tetapi bikin kecewa, karena hanya ada flashdisk, tidak seperti gambar, ada beberapa bonus yang disertakan. not rekomended..",negative,1
"Produk ini saya cek 1.9 TB, masih oke.  Ketika saya coba copy file 90Gb....  yang tercopy hanyalah 24 Gb, tanpa tau mana yang tercopy dan mana yang tidak tercopy.   saya coba copy sebagian....  ternyata memang flashdisknya entah kenapa proses copy berjalan,  setelah selesai dicek  dan file tidak ada satupun yang tercopy... hanya nama folder saja yang berhasil. setelah diformat ternyata juga tidak jauh beda...  sebagian data yang dicopy tidak tercopy dengan baik",negative,1
tv nya cacat produksi layarnya gosong gosong di bagian pojok pojok - sudah saya komplain via telpon dan via whatsap bahkan via email - di whatsap bilang normal padahal tbnya layarnya gosong2 di pojok2 lebih gelap sudah di set juga ke cahaya maksimal masih saja sama,negative,1
Puas dengan barangnya,positive,5
"Uangnya sudah di transfer , stlah itu dbatalin karena stock tidak ada.. dari harbolnas sampai tanggal 22 des 2017 belum ada pengembalian uang. sudah 10 hari dan asli prosesnya ribed ... kaco !!!",negative,1
cuman 29 bukan 32!wajah_tanpa_ekspresi!!wajah_tanpa_ekspresi!!wajah_tanpa_ekspresi!,negative,3
Barang bagus. Sangat Puas,positive,5
Pengiriman okelah tapi barang baru berapa hari pakai sudah rusak. enggak bisa di format. Info dong kenapa kaya begitu.? Biar bisa dipakai lagi.  Mengecewakan,negative,1
Sangat berkualitas,positive,5
pengjriman cepat pakai ninja van id...mendingan pakai ninja van id di banding yang lain..,positive,5
"gokiil, sekali pasang langsung auto download beribu game di eshop nintendo switch! keren!",positive,5
"1. (PIC.1)untuk unit aman tanpa ada cacat fisik :) 2. pelayanan customer service lemah (request info tak direspon :( 3. Delivery tingkatkan lagi (lamban) :/ 4. (PIC.2) Antena Saya menggunakan tipe punya HDA-5600 (outdoor) 200rb an 5. (PIC.4,5&6) Smart tv mirroring buat main pubg yang memakai HP samsung A series(a20,a30,a40,a50,dl) tidak dapat memakai SMARTTHING ataupun SMARTVIEW, Gunakan aplikasi tambahan GOOGLEHOME (download diplaystore).",positive,4
thanks...lazada,positive,5
"Pengiriman Cepat, Barang berkualitas, semoga awet",positive,5
"packing aman pakai kayu, TV nya oke gambarnya Bagus harus pakai antena luar aku pakai antena dalam jadi agak buram tapi TV enggak ada masalah semoga awet ya tengkiu",positive,5
"laptop nya blank, bagaimana ini?",negative,1
jangan terlalu percaya dengan deskripsi,negative,1
"pengiriman standar, barang terbungkus aman, meskipun tidak menggunakan packing kayu, hanya buble warp. penggunaan selama 3 minggu masih lancar, tak ada kendala, edisi yang terbaru ini sudah bisa 4 lubang bracket, jadi tak perlu di modifikasi lagi bracketnya. untuk tampilan remote juga sudah baru. ,",positive,5
Pengirimannya cepat. Barang diterima dengan baik. Recomended Seller..!!,positive,5
Bagus !jempol_ke_atas!,positive,5
"Barang datang 2 hari akan tetapi tidak dapat di gunakan, saya sudah coba berkali2 ke hardisk yang lain tetap tidak bisa di gunakan. Saya sangat kecewa!!!!",negative,1
sip..,negative,3
cuma pengiriman dengan ninja lama banget.kalo bisa jangan pakai ninja lah.JNE atau JNT lebih cepat,positive,5
bautnya kurang...,negative,2
produk bagus dan harga terjangkau,positive,5
"belum sampai"" lama banget..",negative,1
memuaskan!,negative,3
"pengiriman suoer cepat, 2hari tiba, kondisi dan semua berjalan dengan baik, ..mantul . !jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!",positive,5
"Pengiriman sesuai jadwal, kemasannya rapi ada bonusnya. terimakasih",positive,5
mantap. kecepatan copy datanya diatas normal,positive,5
"alhamdulillah pesanan sudah sampai, Kondisi barang sangat bagus, namun tidak di packing kayu, dan waktu pengantaran paket yang tidak nyaman karena paket sampai di rumah terlalu malam yaitù jam 22.00. overal puas dengan barang nya.,",positive,4
"Thx bonus nya... Sudah sampai dengan selamat... Semoga awet nih hd ext, menggantikan yang lama",positive,5
pealanan dari awal sampai akhir sangat memuaskan,positive,5
"sudah terima, semoga awet",positive,5
Sangat kecewa enggak sesuai gambar,negative,1
kalo mau kredit bagaimana cara nya,negative,3
"pengiriman agak lama tapi work itu banget fdnya, thanks lazada.",positive,4
"dibeli tanggal 11, sampai di medan tanggal 21. lumayan, saya bisa maklum. benar kata reviewer yutub, gambar agak pucat, tapi mau menuntut apa lagi. 43"" cuma 3jtan smart tv lagi. sudah cukup lah. Masih kategori bisa diterima.",positive,5
untuk powerbank nya,negative,1
Bagaimana carany kalau mau melakukan cicilan,negative,2
"baru pakai 10 menitan tiba-tiba hd nya enggak kebaca, dan harus colok ulang deh",negative,2
barang ok respon ok kualitas ok seller ok thanks lazada recomended,positive,5
"Beli 2,  baru 1 yang saya coba... ternyata nyimpan file enggak semuanya ke copy dan ada sebagaian file corupt. Saya rasa kapasitas tidak sesuai dengan tertera walo di cek itu yang tertera.. saya coba partisi ulang ternyata memang ia, memang yang bisa kepake hanya 270mb dari semula 8gb... yang satu lagi jadi saya pajangin saja buat hiasan dinding masih  tersegel karena sudah malas bukanya...baru kali ini kayanya saya agak kecewa belanja di sini..",negative,1
"barang bagus, sesuai gambar, kualitas oke, resolusi sudah mantap .. recomended seller deh thanks",positive,5
"Barang datang cepat enggak sampei satu Minggu barang langsung di kirim, kualitas tv bagus gambar jernih thanks lazada..",negative,1
Transfer tanggal 9. tanggal 22 cancel. Mantap. Terimakasih telah membuang waktu konsumennya.,negative,1
produk ini bagus di awal tapi pemakaian 2 minggu sudah mengalami masalah.  1. file yang dicopy sering korup 2. banyak file yang masuk dan sekitar 80%tidak terbaca 3. tidak bisa digunakan untuk copy langsung ukuran besar (pasti ngadat) 4. sekarang tidak bisa digunakan karena semua yang dimasukkan tidak dapat dibuka 5. beberapa file hilang sendiri. semoga tidak ada yang terkena masalah seperti ini lagi.,negative,1
Barangnya jelek enggak bisa di pakai..buang2 duit saja..,negative,1
Sesuai deskripsi. barang diterima dengan baik. packing aman. thanks,positive,5
barang rusak enggak kebaca.,positive,5
thanks lazada thanks seller barangnya sudah sampai dengan selamat....tv nya mantul.... mudah mudahan  awet..,positive,5
"Flash disknya OK banget, thankslazada",positive,5
"Tv Datang dengan aman, semoga awet  android tv nya, tapi enggak dapat VIP Card di paket pengiriman Terimakasih 11.11 flashsale. di tunggu flashsale 12.12 nya hehe",positive,5
Barang sudah sampai dengan selamat. tapi pas di isi mp3 kok bermasala. Masalanya mp3nya sudah masuk. tapi pas mau di putar di DVD dan alat pemutar lain enggak tau kenapa enggak bisa di putar ya....,negative,3
ty lazada promo,positive,5
kecewa .... setelah di buka harus di Root dan berkurang,negative,2
