content,label
"Hm barang kurang kokoh, tidak bisa untuk menyimpan barang berat. Doyong. Kemahalan untuk tingkat kekokohan seperti ini� sorry �",Negative
Bagus,Positive
"kecewa belanja di tempat kamu, lain di pesan lain dikirim ??????",Negative
"Gamepad sampai dengan packing std, gamepad satu normal namun yang satunya L2 dan R2 hilang entah kemana sudah di cek memang tidak ada apakah kesalahan pembuatan di pabrik atau memang produk gagal, semoga untuk ditingkatkan ketilitian dalam pengiriman sebelum sampai ke tangan konsumen, jadi stik atau gamepadnya terpaksa main pakai L2 dan R2 cabutan dari stik lain yang beda merek dan warnanya hitam, padahal gamepad normal sayangnya tombol R2 dan L2 missing/hilang, semoga gamepadnya awet. terima kasih ya",Negative
Semuanya Manatttaap gan Semoga sukses agan,Positive
LANGGANAN ??????????,Positive
mantap pengiriman luarbiasa cepat...barang oke,Positive
"1st impresi nya: kok joystick nya waktu di pegang rasanya kecil banget, beda dari tetangga nya..tapi begitu ini ke game nya..baru berasa enak luar biasa..button RT lantai dl nya empuk banget..karena saya main game nya efootbal jadi begitu tekan sedikit pakai perasaan di button R� R� nya...beeh mantap banget.. analog nya juga bikin nyaman, di awal� sering kepelarakw tapi lambat laun ter biasa.. pokoknya ini joystick benaran mantul deh, jangan ragu buat order ????????",Positive
enggak sesuai permintaan...sudah jelas-jelas dikasi keterangan orderannya dan di chat biar ingat eeh...malah barang yang datang warna tidak sesuai dengan jumlah warna yang diinginkan. pengin cepat mengirim saja ini lapaknya. kalo enggak punya stok jangan di approve.,Negative
"Pengiriman cepat, barang aman..tidak bocor, seller fast respons",Positive
"penjual sangat tidak responsif, pengiriman sangat lama, pengin di cancel awalnya namun karena sudah sangat menginginkannya jadi ya sudahlah.",Negative
barang datang tidak lengkap. yidak akan pernah belanja lagi di toko remi loreal,Negative
Ada 1 shade yang salah kirim,Negative
"meminta pink dikasi ungu, tapi ya sudah lah bagus juga",Positive
"produk sudah dibatalkan dengan alasan jumlah yang tidak sesuai. toko cabang baru buka jam 9, di mana order di lakukan jam 6 dan dibatalan 1.5menit sesudah pembayaran. dari pihak toko bilang barang sudah diproses? barang diambil kurir dari toko cabang jam 17. toko yang tidak dapat dipercaya dan kelakuan memuakkan.",Negative
Desainnya cantik ??. Warnanya cantik ??. Kualitas produk bagus ??.,Positive
"pengiriman cepat, tas tak mengecewakan",Positive
"Packing bagus, puas",Positive
"Barang diterima dalam kondisi rusak, juga di alami beberapa pembeli lain. complain di reject oleh seller, tapi Tokopedia menengahi dan bisa retur. tapi sayangnya saya dalam situasi tidak mudah mengirim barang. jadi apa boleh buat. Sangat tidak recommend beli di toko yang cenderung tidak amanah",Negative
Barang yang dibeli sama sekali tidak berfungsi. untuk komplain harus ada video unboxing (padahal bukan kerusakan fisik). Beli dari official store ternyata sama sekali tidak menjamin kualitas barang.,Negative
ukurannya enggak sesuai deskripsi enggak ada 30cm dan juga enggak 2m.. parah sih beli 2 produk berbesa tapi enggak rata semua potongannya..,Negative
Gampang lepas dan kurang nge-grip di new Fujifilm kali-T3 saya,Negative
"Packing rapi, kualitas produk ok, pengiriman sangat cepat, respon seller ok",Positive
"Ok lah, buku sesuai pesanan",Positive
Produk sesuai dengan foto.,Positive
"saya belum terima barang sampai tanggal 26 padahal diperkirakan sampai tanggal 23. status pengiriman sudah sampai di pembeli padahal belum, meminta update 3 hari jawaban sama saja. saya meminta uang saya kembali saja.",Negative
Jahitan rapi. Potongannya rapi. Warnanya cantik ??.,Positive
Bagus semuaaaaanya????????????????????,Positive
Barangnya original ??. Warna sesuai pesanan. Suara jernih. Penjualnya ramah banget. Packaging aman ??. Respon penjualnya top.,Positive
Mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap Barangnya original ??o,Positive
"Awalnya saya memberikan rating bagus karena pada pertama kali diffuser menyala dengan baik. Saya menerima produk tanggal 15 Februari 2022, dan langsung saya coba, hasilnya bagus. Lalu saya ikuti petunjuk mematikan dan pembersihannya. Produk ini saya nyalakan kembali hari ini tanggal 21 Februari 2022 (kedua kali) mist sudah tidak keluar dan tombol on tidak menyala. Saya mengajukan komplain di chat dan balasan dari pihak uchi mengatakan produk yang sudah lebih dari 3 hari tidak dapat dikomplain. Sangat disayangkan karena ini produk elektronik. Jawaban lainnya dari pihak uchi juga sangat tidak proffesional. Apakah karena saya membeli pada saat diskon, lalu dikirimkan produk yang sudah rusak. Harusnya lebih bertanggung jawab. Kalau tidak ada penggantian, minimal perbaikan.",Negative
"Kualitas Kurang bagus, kalau di pegang masih masih terasa banget seperti stiker dan benar setelah di tes gampang terkelupas, Not Recomended, Kualitas begini banyak yang lebih murah",Negative
Menggunakan bahan alami. Melembabkan kulit bayi. Aman buat kulit bayi. enggak memicu alergi. Penjualnya ramah banget.,Positive
Hanya bisa di putar sebelah dan baut gampang kalah sama obeng,Negative
"Barang -1, chat no resp",Negative
SALAH ALAMAT. Sudah saya kirim chat bahwa meminta dicancel untuk pesanan tersebut karena saya salah memasuki alamat. Menit berikutnya langsung saya pesan ulang ke alamat yang betul. Bukannya dibaca dulu chatnya malah langsung diproses dua-duanya. DASAR enggak BECUS !!!! Ifil dan enggak akan pesan di toko ini lagi.,Negative
"Ya untuk harga 100an lumayan worth, cuma rgb kanan dan kiri enggak selaras sih, sama ada deflect gara gara pengiriman mungkin.",Negative
"Barang sesuai deksripsi, pengiriman cepat dan rapi, terima kasih.",Positive
bareng sudah diterima dengan baik thanks,Positive
"Barang sesuai deskripsi, cepat sampai",Positive
Ukuran sesuai. Nyaman dipakai sih kecil. Bahannya berkualitas. Proses pesanan cepat. Empuk buat jalan. Modelnya keren ??.,Positive
"Barang nya sampai dengan selamat ,sudah di coba dan lumayan bagus sesuai harga. next akan beli lagi alat yang lainnya .??Packaging aman dan bagus.",Positive
Hand sanitizernya oke banget. Wanginya enak & bikin tangan jadi halus habis dipakai. Semoga pas kulitku lagi sensitif enggak bikin sakit ??,Positive
Bahan bagus dengan harga terjangkau,Positive
barang ternyata palsu,Negative
"Jamnya biasa saja, saya tidak tahu kenapa bisa harga awalnya sejutaan. mungkin teknik marketingnya seperti itu.",Negative
barang bagus cepat sampai aman,Positive
"saya beli Nano Spray di Mic_acc88, barang tidak bagus, saya kembalikan ke toko Mic_acc88, saya meminta tukar, oleh toko Mic_acc88 ditukar dengan barang yang sama, ternyata barangnya sama jeleknya, saya meminta tukar lagi, saya meminta Merk MIXIO WH-08, karena saya lihat gambar di toko MIC_acc88 ada, barangnya lebih murah, saya sudah sampaikan apabila MIXIO WH-08 bagus, saya mau beli lagi dengan menambah uang, ternyata barang yang dikirim kesaya bukan MIXIO WH-08, saya tidak tau barang itu type apa, saya kecewa, sisa uang juga tidak dikembalikan, toko MIX_acc88 tidak menjawab chating saya, kalau menjawab hanya sepatah sepatah kata, tidak memberikan penjelasan dengan baik, bagainana nasib sisa pembelian saya, padahal sudah saya sampaikan, apabila mengirim MIXIO WH-08, sesuai permintaan saya, maka saya akan beli lagi",Negative
"Pesanan sesuai warnanya, cuman bahannya tipis banget ya. Kalau dipakai foto masih tembus bagian belakang. Tapi kualitas menyesuaikan harga sih. ????????????????????",Positive
Sesuai harga,Positive
"pengiriman cepat, kualitas sangat bagus, enggak ada yang cacat packingan sangat kuat dan rapi, kokoh banget,enggak menyangka gede banget. tks sukses selalu ????",Positive
"Barang sebenarnya sudah sampai tadi sore, cuman baru ta unboxing dan mainkan malam ini. suka! Recommended nih toko ????????????",Positive
"kecewa banget baunya enggak sama waktu mencoba punya teman, terlalu banyak alkohol menyesal banget beli 2 lagi hadeh, asli menyesal banget buat pelajaran saja",Negative
Dijualnya barang yang sudah mau expired.. Pantesan saja kok murah..,Negative
Bahannya sama persis kayak sarung motor. Pengiriman cepat. Ya lumayan lah untuk harga segini.,Positive
"proses kirim vouchernya cepat. cuma belum check ini sih. semoga enggak ada masalah sampai hari h. harganya ok banget dbanding agent sejenis dan sellernya responsif, suka jadinya",Positive
enggak jujur ini orang dagang,Negative
Pengiriman cepat. Kabel sesuai plus dikasih bonus pelindung kabel. Top lah ??,Positive
Barang pecah dan rusak saat diterima,Negative
TOKO PENIPU...TIPU HARGA.. TIPU MERK.... SEMOGA DAPAT KARMANYA.. AMIN,Negative
Bahannya nyaman ??. Nyaman di punggung. Desain ergonomis. Beban tersebar merata. Proses pesanan cepat,Positive
"bahannya halus, jahitan juga rapi...untuk harga segitu sudah oke banget",Positive
packing rapi. proses pengiriman cepat.,Positive
Tidak Recomend seller dan Hati kalau berbelanja di seller ini karena seller nya tidak bertanggung jawab,Negative
sesuai order,Positive
barang cepat sampai. penjual fast respond. cuma dapat produk yang covernya agak lecek.,Positive
"admin fast respon, ramah, bukunya orisinal, diterima dalam keadaan tersegel, dimasukan dus dibungkus bubble wrap ..sangat memuaskan..terima kasih banyak",Positive
Mantap barang sesuai pesanan,Positive
pengiriman lama. sudah begitu gaktau deh benar atau enggak admin nya wa aku. blgnya warna jilbab yang ku pesan habis. terus aku sudah pilih warna lain. tapi ujungnya yang datang tetap saja warna yang kupilih awal. kenapa begitu ya kalo ada stocknya kenapa harus berbelit semakin lama pengirimannya statusnya gagal terus lama banget. biasanya dari Bandung enggak selama ini. ini karena adminnya japri di wa berbelit-belit. barang diskon ya enggak begini juga lah harus sama pelayanan nya jangan bikin kecewa.,Negative
maaf saya kasih bintang 1 katanya barang udha dicek. aktual sampai saya rusak??,Negative
"kecewa belinya asli, packing berantakan, kardus penyok, bawahnya sudah kuning-kuning kayak bekas di pakai, kecewalah pokoknya, tolonglah di bagusin..",Negative
"Barang sesuai gambar dan deskripsi, namun tali nya kependekan.",Positive
"yang dikirim rusak, ajukan komplain tapi enggak jelas",Negative
Seller tidak ramah,Negative
Recomended seller. Dibimbing sampai dapat tiket & ecardnya. Masuk ancol & dufan tadi lancar. Terima kasih banyak.,Positive
bahannya enak enggak gerah dipakainya.,Positive
penggunaan dan fungsi tidak bagus,Negative
Baru sehari sudah basi T_T,Negative
"Koneksi perangkat susah, kalaupun konek seringkali putus, buku petunjuk minim info. padahal beli pilihan yang paling mahal. Apa saya saja yang terima barang seperti ini?",Negative
Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. pesanan cepat sampai. Baru pertama belanja di toko ini tidak mengecewakan.,Positive
BARANG PECAH DIKIRIM,Negative
"komik asli, pengemasan tebal diisi bubble wrap, pengiriman cepat ??",Positive
"Saya dikasih lcd rusak, di touch enggak bisa, layar awal awal oke tapi dua hari kemudian, ada 3 garis horizontal di tengah layar, besok hari nya layar shadow, akhirnya saya pakai LCD yang lama, penjual banyak alasan, saya sebagai pembeli malah disalahkan pada pemasangan. Jangan beli disini cukup saya saja jadi korban ??????",Negative
"sepatu yang di kirim tidak sesuai sama yang saya order, warna,jenis dan ukuran berbeda,komplain ribet,padahal order titipan",Negative
"Pemasangan mudah karena aksesoris pembantunya lengkap, produk juga sesuai ekspektasi",Positive
"Bagus, berkualitas, sesuai gbr. terima kasih Seller, Tokped dan Kurir",Positive
barangnya rusak kak harus diservis dulu...,Negative
selalu puas...mantab,Positive
Kecewa sekal,Negative
tidak berfungsi baik,Negative
"Barang sangat berkualitas sebanding dengan harga, kelengkapan banyak, sudah dapat tas, panduan yang jelas dan buku moderator tebal. Box kartu juga tebal. Mantappl",Positive
"Awalnya senang karena barang cepat sampai dan bagus, ternyata belum sampai sebulan sudah rusak enggak bisa dipakai lagi ??",Negative
SUDAH 4 kali BELANJA tapi yang INI SANNGAT KECEWA SEKALI,Negative
"dikabarin yang elephant size 4L kosong, meminta ganti chevron yang penting bisa kembaran kakak adek, bisa dongs. enggak usah diraguin, bahannya pasti adem",Positive
barang yang datang enggak bagus..plastik busa begitu dan bagus kualitasnya bisa dilihat di gambar saya ya,Negative
sepertinya kurang cocok di kucing saya... pemakaian sudah masuk 3 minggu belum ada perkembangan...,Negative
TOP,Positive
Ujungnya bompel mungkin kebentur pas ekspedisi. Saran: packaging seharusnya yang lebih aman untuk barang mudah pecah.,Negative
penipu.. tidak jujur.. keciwa.. semoga tidak ada berkahnya..,Negative
"Barang tidak sesuai dengan yang di gambar, bukan plastik keras dan sepertinya tidak bisa untuk menumpuk sepatu...bingung cara merakitnya...plastiknya mudah meleyot...sangat tidak puas...",Negative
Sangat kecewa. Produk terkesan sudah dipacking ulang (lembaran dan berat tidak sesuai dengan yang seharusnya).,Negative
Beli packing Dus sama bubble tapi Dus indak dikirim... Mohon diperhatikan kembali,Negative
enggak dapat enaknya maaf,Negative
"barang yang dikirim ternyata cacat produk, sisi yang satunya lepasan tidak ada ukuran/pengait nya,",Negative
"memang harus hati-hati belanja online ya, kayanya pas Beli enggak ada tuh foto mukena �kombinasi�, tiba-tiba dikirim beda sama foto awal. untung tes Beli 1 sebelum beli puluhan untuk dikasih keorang. Cukup sekali saja Beli disini. Semoga bisa nemu toko yang amanah",Negative
"mantap kipasnya kencang, barangnya berkualitas sesuai sama harga",Positive
"pengiriman lama banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",Negative
"padahal sudah atc bubble tapi enggak ada , paraaaaah tolong memperbaiki , biar pembeli puas",Negative
Bagus dan ini order saya yang kedua.,Positive
Produknya baik dan kualitasny good banget. produk sampai ke konsumen dalam kondisi baik. sesuai sih sama harga juga sok overal very good lah ??,Positive
"selalu repurchase deh buat produk ini... selain untuk bulu mata, ini juga oke banget buat ngerapihin alis aku dan tentunya terlihat natural ya",Positive
Shieldnya retak dan penjual tidak mau bertanggung jawab padahal saya sudah coba bicara baik-baik di inbox. Sama sekali tidak merekomendasikan toko ini ????,Negative
"tipis banget, ukurannya terlalu kecil tidak sesuai usia",Negative
"jaringanya ngelek banget lelet mending pakai indihome deh, menyesal juga beli orbit jaringan ya parah,",Negative
"Harga 1 juta tapi packagingnya cuma pakai selembaran plastik, kebangetan banget deh huhu sampai dirumah dus korsetnya sampai penyok2..",Negative
Barang dikirim tidak lengkap. enggak ada phone holdernya. Jadi HP enggak bisa dipasang. Sudah chat tapi respon lambat. Seolah sengaja dimepetin dengan durasi waktu selesai otomatis,Negative
sampai dengan selamat,Positive
"Kecewa banget. Waktu datang, plastik seal enggak rapet. Dan dialamnya banyak BANGET SEMUT. Banyak banget. Komplain ke penjual malahan enggak di tanggep. Bilangnya 'enggak mungkin' ada semut. Malahan komplain pembeli alasan ini itu. Mana mungkin sih enggak di semutin! Ini saja goji berrynya enggak kering. Packingnya penuh angin begitu enggak seal rapet. Hey penjual. Jangan lupa tuh: customer service. Walaupun jualan bisa salah paling enggak bisa bilang sorry atau ikut prihatin. Tapi jangan seperti penjual ini malahan enggak peduli begitu. Parah banget. Gila. Jarang mau tulis panjang2 ribet. Apalagi beli barang yang simple2 begini. Tapi ini keterlaluan banget. enggak recommend. Terakhir mau urusan sama nih toko.",Negative
Barangnya original ??. Ada garansi resmi. Kelengkapan sesuai. Kemasan disegel. Warna sesuai pesanan. Spesifikasi sesuai . Suara jernih. Berfungsi dengan baik. Barangnya mulus. Kamera tajam. Proses pesanan cepat. Packaging rapi. Packaging aman ??. Respon penjualnya top. Penjualnya ramah banget. Baterai awet.,Positive
